,OverallQual,HeatingQC,CentralAir,Electrical,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,GarageFinish,GarageCars,GarageArea,2Types,Attchd,Basment,BuiltIn,CarPort,Detchd,None,SalePrice
17,-1.5188206588478632,-1.193656083713968,True,True,0.3444088508638533,-0.41781002625599234,0.7901800304664988,-0.31838038597604135,-0.9496963207441482,0.3118418388805581,0.2009849687667952,0,0,0,0,1,0,0,90000
18,-0.7955963307607115,0.8907774604376527,True,True,-0.1265573894387783,-0.7641661236213179,-1.025367472605346,-0.31838038597604135,-0.9496963207441482,0.3118418388805581,0.48162593611315346,0,0,0,0,0,1,0,159000
19,-0.7955963307607115,-1.193656083713968,True,True,0.4556810944518377,-0.3359786406147341,-1.025367472605346,-0.31838038597604135,-0.9496963207441482,-1.0263265226686602,-0.8373866104147305,0,1,0,0,0,0,0,139000
20,1.3740766535007436,0.8907774604376527,True,True,-0.012697419255724512,1.6374898921756096,2.6057275335383436,1.5273824609340687,0.28305006000826477,1.6500102004297763,1.7772517353621742,0,0,0,1,0,0,0,325300
21,0.6508523254135918,0.8907774604376527,True,False,-0.14208374900919474,-0.7755844565014934,-1.025367472605346,-0.31838038597604135,-0.9496963207441482,-1.0263265226686602,-0.9028695027955475,0,1,0,0,0,0,0,139400
22,1.3740766535007436,0.8907774604376527,True,True,1.635684421803486,0.5318146582786089,0.7901800304664988,0.29687389632732863,0.28305006000826477,0.3118418388805581,0.2851772589707027,0,1,0,0,0,0,0,230000
23,-0.7955963307607115,-1.193656083713968,True,True,-0.26629462557252614,-0.8669311195428979,-1.025367472605346,-0.31838038597604135,-0.9496963207441482,0.3118418388805581,0.46291653829006296,0,1,0,0,0,0,0,129900
24,-0.7955963307607115,0.8907774604376527,True,True,-0.26629462557252614,-0.8669311195428979,-1.025367472605346,-0.31838038597604135,-0.9496963207441482,-1.0263265226686602,-0.9496429973532738,0,1,0,0,0,0,0,154000
25,1.3740766535007436,0.8907774604376527,True,True,1.1310777357649522,0.160718839672903,0.7901800304664988,0.29687389632732863,0.28305006000826477,1.6500102004297763,1.9503136652257618,0,1,0,0,0,0,0,256300
26,-0.7955963307607115,-1.193656083713968,True,True,-0.6803308807836308,-1.1714199963475798,-1.025367472605346,-0.9336346682794113,-0.9496963207441482,0.3118418388805581,0.48162593611315346,0,0,0,0,0,1,0,134800
27,1.3740766535007436,0.8907774604376527,True,True,1.4002013016521702,0.3586366095959462,0.7901800304664988,0.29687389632732863,0.28305006000826477,1.6500102004297763,1.3983864294445907,0,1,0,0,0,0,0,306000
28,-0.7955963307607115,-1.193656083713968,True,True,1.1310777357649522,0.160718839672903,-1.025367472605346,-0.31838038597604135,0.28305006000826477,-1.0263265226686602,-0.7204528740204146,0,1,0,0,0,0,0,207500
29,-1.5188206588478632,-2.2358728557897782,False,True,-1.6636669869100045,-1.894581078758699,-1.025367472605346,-1.5488889505827814,-0.9496963207441482,-1.0263265226686602,-1.089963481026453,0,0,0,0,0,1,0,68500
30,-1.5188206588478632,-1.193656083713968,False,True,-1.3298502561460512,-0.37784586117537783,-1.025367472605346,-0.31838038597604135,-0.9496963207441482,-1.0263265226686602,-1.0431899864687266,0,0,0,0,0,1,0,40000
31,-0.7955963307607115,-0.15143931163815763,True,True,0.16844344239913378,-0.547217798897982,-1.025367472605346,-0.31838038597604135,-0.9496963207441482,-1.0263265226686602,-0.9449656478975011,0,1,0,0,0,0,0,149350
32,1.3740766535007436,0.8907774604376527,True,True,0.1839698019695502,-0.5357994660178065,0.7901800304664988,0.29687389632732863,0.28305006000826477,0.3118418388805581,0.05130978618207077,0,1,0,0,0,0,0,179900
33,-0.7955963307607115,-0.15143931163815763,True,True,1.3898503952718926,0.3510243876758291,-1.025367472605346,-0.31838038597604135,0.28305006000826477,0.3118418388805581,-0.12175214368151684,0,1,0,0,0,0,0,165500
34,2.097300981587895,0.8907774604376527,True,True,1.0301563985572455,0.08649967595176183,0.7901800304664988,-0.31838038597604135,1.5157964407606777,0.3118418388805581,0.38807894699770074,0,1,0,0,0,0,0,277500
35,1.3740766535007436,0.8907774604376527,True,True,-0.07997831072752902,1.7821221086578334,2.6057275335383436,1.5273824609340687,1.5157964407606777,1.6500102004297763,1.019521123527007,0,0,0,1,0,0,0,309000
36,-0.7955963307607115,0.8907774604376527,True,True,-0.17054874155495817,-0.7965180667818152,-1.025367472605346,-0.31838038597604135,-0.9496963207441482,0.3118418388805581,0.9306514838673268,0,1,0,0,0,0,0,145000
37,-0.7955963307607115,-0.15143931163815763,True,True,0.3469965774589227,-0.41590697077596306,-1.025367472605346,-0.9336346682794113,1.5157964407606777,0.3118418388805581,0.1167926785628877,0,1,0,0,0,0,0,153000
38,-0.7955963307607115,-1.193656083713968,True,True,-0.27405780535773433,-0.8726402859829857,-1.025367472605346,-0.9336346682794113,-0.9496963207441482,-1.0263265226686602,-1.0618993842918172,0,0,0,0,0,1,0,109000
39,-1.5188206588478632,-1.193656083713968,False,False,-0.02822377882614094,-0.691850015380206,0.7901800304664988,-0.31838038597604135,-0.9496963207441482,-2.3644948842178786,-2.2125273504118863,0,0,0,0,0,0,1,82000
40,-0.07237200267355982,0.8907774604376527,True,True,0.4168651955257966,-0.36452447281517303,0.7901800304664988,-0.31838038597604135,0.28305006000826477,0.3118418388805581,-0.1544935898719253,0,1,0,0,0,0,0,160000
41,-0.7955963307607115,-0.15143931163815763,True,True,0.42721610190607423,-0.35691225089505596,-1.025367472605346,-0.9336346682794113,0.28305006000826477,-1.0263265226686602,-0.7719037180339136,0,1,0,0,0,0,0,170000
42,-0.7955963307607115,-0.15143931163815763,True,True,-0.7217345063047413,-1.2018688840280478,-1.025367472605346,-0.9336346682794113,0.28305006000826477,0.3118418388805581,0.14485677529752353,0,1,0,0,0,0,0,144000
43,-0.7955963307607115,-1.193656083713968,True,True,-0.5819972701709935,-1.0991038881064679,-1.025367472605346,-0.9336346682794113,-0.9496963207441482,-1.0263265226686602,-0.7719037180339136,0,0,0,0,0,1,0,130250
44,-0.7955963307607115,0.8907774604376527,True,False,-0.03339923201627975,-0.6956561263402644,-1.025367472605346,-0.31838038597604135,0.28305006000826477,-1.0263265226686602,-0.8093225136800947,0,1,0,0,0,0,0,141000
45,2.097300981587895,0.8907774604376527,True,True,1.5244121782155016,0.44998327263735066,0.7901800304664988,-0.31838038597604135,0.28305006000826477,0.3118418388805581,0.48162593611315346,0,1,0,0,0,0,0,319900
46,0.6508523254135918,0.8907774604376527,True,True,0.918884154969261,1.2054962982089672,-1.025367472605346,-0.31838038597604135,0.28305006000826477,0.3118418388805581,0.9212967849557815,0,1,0,0,0,0,0,239686
47,1.3740766535007436,0.8907774604376527,True,True,1.2759904250888388,0.26728994655454164,0.7901800304664988,0.29687389632732863,0.28305006000826477,1.6500102004297763,1.650963300056313,0,1,0,0,0,0,0,249700
48,-1.5188206588478632,-0.15143931163815763,True,True,-1.1047180423750131,-0.12093337137142761,0.7901800304664988,0.9121281786306986,-0.9496963207441482,-2.3644948842178786,-2.2125273504118863,0,0,0,0,0,0,1,113000
49,-0.7955963307607115,0.8907774604376527,True,True,-0.5380059180548136,-1.0667519449459704,-1.025367472605346,-0.31838038597604135,-0.9496963207441482,-1.0263265226686602,-0.40707046048364776,0,1,0,0,0,0,0,127000
50,-0.07237200267355982,-0.15143931163815763,True,True,-0.9546298998609877,-0.08667837273090091,0.7901800304664988,-0.31838038597604135,1.5157964407606777,0.3118418388805581,-0.3977157615721025,0,1,0,0,0,0,0,177000
51,-0.07237200267355982,-1.193656083713968,True,True,-0.8976999147694608,-0.6461766838595037,-1.025367472605346,-0.31838038597604135,-0.9496963207441482,0.3118418388805581,0.25711316223606684,0,0,0,0,0,1,0,114500
52,-0.7955963307607115,-1.193656083713968,False,True,-0.8976999147694608,-1.3312766566700376,-1.025367472605346,-0.9336346682794113,-0.9496963207441482,0.3118418388805581,0.2009849687667952,0,0,0,0,1,0,0,110000
53,2.097300981587895,-0.15143931163815763,True,True,1.7573075717717481,0.6212582658399842,-2.8409149756771908,-0.9336346682794113,1.5157964407606777,1.6500102004297763,1.9690230630488523,0,1,0,0,0,0,0,385000
54,-0.7955963307607115,-1.193656083713968,True,True,0.5100233529482952,-0.29601447553411964,-1.025367472605346,-0.31838038597604135,-0.9496963207441482,0.3118418388805581,0.46291653829006296,0,0,0,0,0,1,0,130000
55,-0.07237200267355982,-0.15143931163815763,True,True,0.6782255816278064,-0.17231586933221765,0.7901800304664988,0.29687389632732863,0.28305006000826477,0.3118418388805581,0.48162593611315346,0,1,0,0,0,0,0,180500
56,1.3740766535007436,0.8907774604376527,True,True,-0.4655495733928703,0.4252435513969703,0.7901800304664988,0.29687389632732863,1.5157964407606777,0.3118418388805581,0.03260038835898022,0,1,0,0,0,0,0,172500
57,0.6508523254135918,0.8907774604376527,True,True,-0.783839944586407,0.38908549727641434,0.7901800304664988,0.29687389632732863,0.28305006000826477,0.3118418388805581,0.4301750920996545,0,1,0,0,0,0,0,196500
58,2.820525309675047,0.8907774604376527,True,True,0.6808133082228759,2.720328460312259,2.6057275335383436,2.1426367432374387,1.5157964407606777,1.6500102004297763,0.785653650738375,0,0,0,1,0,0,0,438780
59,-0.7955963307607115,0.8907774604376527,True,True,-0.9908580721919593,-1.399786653951091,-1.025367472605346,-1.5488889505827814,-0.9496963207441482,-1.0263265226686602,-0.5661003419799174,0,0,0,0,0,1,0,124900
60,-0.07237200267355982,0.8907774604376527,True,True,-0.012697419255724512,-0.6804316825000304,-1.025367472605346,-0.9336346682794113,-0.9496963207441482,0.3118418388805581,0.48162593611315346,0,0,0,0,0,1,0,158000
61,-0.7955963307607115,-1.193656083713968,False,True,-1.5058156646107708,-0.7698752900614056,-1.025367472605346,-0.31838038597604135,-0.9496963207441482,-1.0263265226686602,-0.8654507071493663,0,0,0,0,0,1,0,101000
62,1.3740766535007436,0.8907774604376527,True,True,0.5359006188989892,-0.276983920733827,0.7901800304664988,-0.31838038597604135,0.28305006000826477,0.3118418388805581,0.05130978618207077,0,1,0,0,0,0,0,202500
63,0.6508523254135918,-0.15143931163815763,True,True,-0.675155427593492,0.3700549424761217,0.7901800304664988,1.5273824609340687,-0.9496963207441482,0.3118418388805581,0.03260038835898022,0,0,0,0,0,1,0,140000
64,0.6508523254135918,0.8907774604376527,True,True,-0.27405780535773433,0.9866449180056023,0.7901800304664988,0.9121281786306986,0.28305006000826477,0.3118418388805581,0.8043630485614656,0,1,0,0,0,0,0,219500
65,1.3740766535007436,0.8907774604376527,True,True,-0.05151331818176558,1.8220862737384478,0.7901800304664988,1.5273824609340687,0.28305006000826477,1.6500102004297763,1.7725743859064016,0,0,0,1,0,0,0,317000
66,0.6508523254135918,-1.193656083713968,True,True,2.701827778972081,1.3158735160506645,0.7901800304664988,0.29687389632732863,0.28305006000826477,0.3118418388805581,0.48162593611315346,0,1,0,0,0,0,0,180000
67,0.6508523254135918,0.8907774604376527,True,True,0.8179628177615543,-0.06955087341063756,0.7901800304664988,0.29687389632732863,0.28305006000826477,0.3118418388805581,0.397433645909246,0,1,0,0,0,0,0,226000
68,-1.5188206588478632,-1.193656083713968,True,True,-1.0762530498292497,-1.4625874847920566,-1.025367472605346,-1.5488889505827814,-0.9496963207441482,-1.0263265226686602,-1.1835104701419057,0,1,0,0,0,0,0,80000
69,0.6508523254135918,-1.193656083713968,True,True,0.3651106636244085,1.4681179544530054,0.7901800304664988,0.29687389632732863,1.5157964407606777,0.3118418388805581,0.9072647365884635,0,1,0,0,0,0,0,225000
70,0.6508523254135918,0.8907774604376527,True,True,2.743231404493191,1.3463224037311325,0.7901800304664988,0.9121281786306986,1.5157964407606777,0.3118418388805581,0.2009849687667952,0,1,0,0,0,0,0,244000
71,-1.5188206588478632,-1.193656083713968,True,True,-0.822655843512448,-1.276088047749189,-1.025367472605346,-1.5488889505827814,-0.9496963207441482,0.3118418388805581,-0.5286815463337363,0,0,0,0,0,1,0,129500
72,0.6508523254135918,-0.15143931163815763,True,True,-0.7191467797096719,0.38527938631635583,0.7901800304664988,0.29687389632732863,1.5157964407606777,0.3118418388805581,-0.2152991327969696,0,1,0,0,0,0,0,185000
73,-0.7955963307607115,-0.15143931163815763,True,True,-0.19901373410072162,-0.8174516770621372,-1.025367472605346,-0.31838038597604135,-0.9496963207441482,0.3118418388805581,0.0793738829167066,0,1,0,0,0,0,0,144900
74,-2.242044986935015,-0.15143931163815763,False,True,-0.8355944764877951,0.1702341170730493,0.7901800304664988,0.9121281786306986,-0.9496963207441482,-1.0263265226686602,-0.43981190667405623,0,0,0,0,0,1,0,107400
75,-1.5188206588478632,-1.193656083713968,True,True,-1.648140627339588,-1.0039511141050048,-1.025367472605346,-0.9336346682794113,-0.9496963207441482,-1.0263265226686602,-0.8233545620474125,0,0,0,1,0,0,0,91000
76,-1.5188206588478632,0.8907774604376527,True,False,-0.5457690978400218,-1.072461111386058,-1.025367472605346,-1.5488889505827814,-0.9496963207441482,-1.0263265226686602,-0.8888374544282295,0,0,0,0,0,1,0,135750
77,-0.7955963307607115,-1.193656083713968,True,True,-0.2352419064316933,-0.4387436365363142,-1.025367472605346,-0.31838038597604135,-0.9496963207441482,-1.0263265226686602,-1.089963481026453,0,0,0,0,0,1,0,127000
78,-1.5188206588478632,-1.193656083713968,False,True,1.565815803736612,0.4804321603178189,0.7901800304664988,0.9121281786306986,-0.9496963207441482,-2.3644948842178786,-2.2125273504118863,0,0,0,0,0,0,1,136500
79,-0.7955963307607115,-0.15143931163815763,True,True,-1.244455278508761,-0.5434116879379236,-1.025367472605346,-0.9336346682794113,-0.9496963207441482,0.3118418388805581,-0.1544935898719253,0,0,0,0,0,1,0,110000
80,-0.07237200267355982,-1.193656083713968,True,True,0.04940801902594119,1.1921749098487624,0.7901800304664988,0.9121281786306986,1.5157964407606777,-1.0263265226686602,0.16824352257638672,0,1,0,0,0,0,0,193500
81,-0.07237200267355982,0.8907774604376527,True,True,0.45050564126169884,-0.33978475157479265,0.7901800304664988,-0.9336346682794113,1.5157964407606777,0.3118418388805581,-0.31820082082396767,0,1,0,0,0,0,0,153500
82,1.3740766535007436,0.8907774604376527,True,True,1.0353318517473842,0.09030578691182035,0.7901800304664988,-0.31838038597604135,0.28305006000826477,1.6500102004297763,1.3329035370637736,0,1,0,0,0,0,0,245000
83,-0.7955963307607115,-0.15143931163815763,True,True,-0.2533559925971791,-0.8574158421427516,-1.025367472605346,-0.31838038597604135,-0.9496963207441482,0.3118418388805581,-0.05626925130069991,0,0,0,0,0,1,0,126500
84,0.6508523254135918,-0.15143931163815763,True,True,-0.9287526339102936,-0.07906615081078387,0.7901800304664988,0.29687389632732863,1.5157964407606777,0.3118418388805581,-0.34158756810283086,0,0,0,1,0,0,0,168500
85,1.3740766535007436,0.8907774604376527,True,True,0.3573474838392003,1.7155151668568092,0.7901800304664988,1.5273824609340687,-0.9496963207441482,0.3118418388805581,-0.05159190184492727,0,1,0,0,0,0,0,260000
86,-0.07237200267355982,0.8907774604376527,True,True,-1.2392798253186221,0.08459662047173257,0.7901800304664988,-0.31838038597604135,1.5157964407606777,0.3118418388805581,-0.34158756810283086,0,0,0,1,0,0,0,174000
87,-0.07237200267355982,0.8907774604376527,True,True,-1.4255961401636192,-0.5548300208180991,0.7901800304664988,-1.5488889505827814,0.28305006000826477,0.3118418388805581,0.25711316223606684,0,0,0,0,0,1,0,164500
88,-2.242044986935015,-1.193656083713968,False,True,-0.38791777554078816,0.0198927341507377,-1.025367472605346,-0.31838038597604135,-0.9496963207441482,-2.3644948842178786,-2.2125273504118863,0,0,0,0,0,0,1,85000
89,-1.5188206588478632,0.8907774604376527,True,True,-0.44743548722738447,-1.0001450031449461,-1.025367472605346,-0.9336346682794113,-0.9496963207441482,-2.3644948842178786,-2.2125273504118863,0,0,0,0,0,0,1,123600
90,-1.5188206588478632,-1.193656083713968,True,False,-0.3180491574739142,-0.9049922291434831,-1.025367472605346,-1.5488889505827814,-0.9496963207441482,0.3118418388805581,-0.24804057898737808,0,0,0,0,0,1,0,109900
91,-0.7955963307607115,-1.193656083713968,True,True,0.18655752856461963,-0.5338964105377773,-1.025367472605346,-0.31838038597604135,-0.9496963207441482,0.3118418388805581,0.03260038835898022,0,1,0,0,0,0,0,98600
92,-0.7955963307607115,0.8907774604376527,True,True,-0.514716378699189,-1.049624445625707,-1.025367472605346,-0.9336346682794113,-0.9496963207441482,0.3118418388805581,-0.1919123855181064,0,0,0,0,0,1,0,163500
93,-0.07237200267355982,0.8907774604376527,False,True,0.25125069344135476,1.4757301763731223,0.7901800304664988,1.5273824609340687,-0.9496963207441482,0.3118418388805581,0.1542114742090688,0,0,0,0,0,1,0,133900
94,-0.07237200267355982,0.8907774604376527,True,True,-0.6673922478082838,0.5146871589583456,0.7901800304664988,0.29687389632732863,0.28305006000826477,0.3118418388805581,0.9867796773365984,0,1,0,0,0,0,0,204750
95,-0.07237200267355982,-0.15143931163815763,True,True,-1.2496307316988997,-0.08667837273090091,0.7901800304664988,-0.31838038597604135,1.5157964407606777,0.3118418388805581,-0.24804057898737808,0,0,0,1,0,0,0,185000
96,0.6508523254135918,0.8907774604376527,True,True,1.1000250166241194,0.1378821739125519,0.7901800304664988,-0.31838038597604135,0.28305006000826477,0.3118418388805581,-0.004818407287200885,0,1,0,0,0,0,0,214000
97,-1.5188206588478632,-1.193656083713968,True,False,-0.5250672850794665,-1.057236667545824,-1.025367472605346,-0.31838038597604135,1.5157964407606777,-1.0263265226686602,-0.1919123855181064,0,1,0,0,0,0,0,94750
98,-0.7955963307607115,-2.2358728557897782,False,True,-0.8485331094631421,-1.2951186025494816,-1.025367472605346,-0.9336346682794113,-0.9496963207441482,-1.0263265226686602,-0.5006174495991005,0,0,1,0,0,0,0,83000
99,-1.5188206588478632,-2.2358728557897782,True,True,0.16068026261392557,-0.5529269653380698,-1.025367472605346,-0.31838038597604135,-0.9496963207441482,-2.3644948842178786,-2.2125273504118863,0,0,0,0,0,0,1,128950
100,-0.07237200267355982,-0.15143931163815763,True,True,1.1569550017156462,0.17974939447319563,0.7901800304664988,-0.31838038597604135,0.28305006000826477,0.3118418388805581,0.03260038835898022,0,1,0,0,0,0,0,205000
101,-0.07237200267355982,-1.193656083713968,True,True,-0.4810759329632867,0.4119221630367655,0.7901800304664988,0.29687389632732863,1.5157964407606777,0.3118418388805581,0.013890990535889668,0,1,0,0,0,0,0,178000
102,-0.7955963307607115,-1.193656083713968,True,True,0.9628755070854409,0.03702023347100105,0.7901800304664988,0.9121281786306986,-0.9496963207441482,0.3118418388805581,-0.29481407354510447,0,1,0,0,0,0,0,118964
103,0.6508523254135918,0.8907774604376527,True,True,0.163267989208995,-0.5510239098580406,0.7901800304664988,-0.31838038597604135,0.28305006000826477,1.6500102004297763,1.2487112468598662,0,1,0,0,0,0,0,198900
104,0.6508523254135918,0.8907774604376527,True,False,0.163267989208995,0.5755849343192819,-1.025367472605346,0.29687389632732863,-0.9496963207441482,-1.0263265226686602,-1.089963481026453,0,0,0,0,0,1,0,169500
105,1.3740766535007436,0.8907774604376527,True,True,-0.28440871173801197,0.9067165878443734,0.7901800304664988,1.5273824609340687,0.28305006000826477,0.3118418388805581,0.8183950969287834,0,1,0,0,0,0,0,250000
106,-1.5188206588478632,-0.15143931163815763,True,True,-0.2999350713084284,-0.8916708407832783,-1.025367472605346,-0.31838038597604135,-0.9496963207441482,-1.0263265226686602,-0.9356109489859559,0,0,0,0,0,1,0,100000
107,-0.7955963307607115,0.8907774604376527,True,True,-0.9675685328363347,-1.3826591546308276,-1.025367472605346,-0.9336346682794113,-0.9496963207441482,-1.0263265226686602,-1.0431899864687266,0,0,0,0,0,1,0,115000
108,-0.7955963307607115,-1.193656083713968,False,False,-0.4293214010618986,0.0027652348304743495,0.7901800304664988,0.29687389632732863,-0.9496963207441482,-2.3644948842178786,-2.2125273504118863,0,0,0,0,0,0,1,115000
109,-0.07237200267355982,0.8907774604376527,True,True,1.7624830249618868,0.6250643768000427,0.7901800304664988,0.29687389632732863,0.28305006000826477,0.3118418388805581,0.34130545243997434,0,1,0,0,0,0,0,190000
110,-0.07237200267355982,-0.15143931163815763,True,True,0.13739072325830093,0.6459979870803646,0.7901800304664988,0.29687389632732863,-0.9496963207441482,-1.0263265226686602,-0.6923887772857787,0,1,0,0,0,0,0,136900
111,0.6508523254135918,0.8907774604376527,True,True,-1.0063844317623758,-0.16280059193207136,0.7901800304664988,0.29687389632732863,1.5157964407606777,0.3118418388805581,-0.34158756810283086,0,0,0,1,0,0,0,180000
112,0.6508523254135918,0.8907774604376527,True,True,0.3081806785328816,2.246467645784973,0.7901800304664988,2.1426367432374387,1.5157964407606777,1.6500102004297763,1.4919334185600432,0,0,0,1,0,0,0,383970
113,-0.07237200267355982,-1.193656083713968,True,True,2.8363895619156896,1.414832401012186,0.7901800304664988,0.29687389632732863,-0.9496963207441482,0.3118418388805581,-0.10772009531419892,0,0,1,0,0,0,0,217000
114,-0.07237200267355982,0.8907774604376527,True,True,0.70669057417357,1.530918785293971,0.7901800304664988,1.5273824609340687,-0.9496963207441482,-1.0263265226686602,-1.3706044483728113,0,0,0,0,0,1,0,259500
115,-0.07237200267355982,-0.15143931163815763,True,True,-1.122832128540499,-0.10951503849125205,0.7901800304664988,-0.9336346682794113,-0.9496963207441482,0.3118418388805581,-0.1544935898719253,0,0,0,0,0,1,0,176000
116,-0.7955963307607115,-1.193656083713968,True,True,-0.1834873745303052,-0.8060333441819616,-1.025367472605346,-0.31838038597604135,-0.9496963207441482,-1.0263265226686602,-0.8654507071493663,0,1,0,0,0,0,0,139000
117,-0.7955963307607115,-0.15143931163815763,True,True,-0.09809239689301485,-0.7432325133409959,-1.025367472605346,-0.9336346682794113,-0.9496963207441482,0.3118418388805581,-0.2012670844296517,0,1,0,0,0,0,0,155000
118,0.6508523254135918,-0.15143931163815763,True,True,1.3872626686768232,3.2474748282803643,2.6057275335383436,2.757891025540809,-0.9496963207441482,1.6500102004297763,0.565818226317061,0,1,0,0,0,0,0,320000
119,-0.07237200267355982,0.8907774604376527,True,True,-1.1254198551355683,-0.11332114945131057,0.7901800304664988,0.9121281786306986,1.5157964407606777,0.3118418388805581,-0.3883610626605572,0,1,0,0,0,0,0,163990
120,-0.07237200267355982,0.8907774604376527,True,True,-0.45261094041752326,-1.0039511141050048,-1.025367472605346,-1.5488889505827814,-0.9496963207441482,0.3118418388805581,0.3132413557053385,0,1,0,0,0,0,0,180000
121,-1.5188206588478632,-0.15143931163815763,True,True,-1.0115598849525147,-0.7470386243010545,-1.025367472605346,-1.5488889505827814,-0.9496963207441482,-1.0263265226686602,-0.9777070940879097,0,0,0,0,0,1,0,100000
122,-0.07237200267355982,-0.15143931163815763,True,True,-0.21454009367113805,-0.8288700099423127,-1.025367472605346,-0.9336346682794113,-0.9496963207441482,-1.0263265226686602,-0.8654507071493663,0,1,0,0,0,0,0,136000
123,-0.07237200267355982,0.8907774604376527,True,True,0.09339937114212106,-0.6024064078188306,0.7901800304664988,-0.9336346682794113,0.28305006000826477,0.3118418388805581,0.2664678611476121,0,1,0,0,0,0,0,153900
124,-0.07237200267355982,-1.193656083713968,True,True,1.0948495634339805,0.13407606295249336,0.7901800304664988,0.29687389632732863,-0.9496963207441482,0.3118418388805581,-0.1778803371507885,0,1,0,0,0,0,0,181000
125,-0.07237200267355982,-0.15143931163815763,False,True,-1.6636669869100045,-1.4492660964318518,-1.025367472605346,-0.9336346682794113,-0.9496963207441482,-2.3644948842178786,-2.2125273504118863,0,0,0,0,0,0,1,84500
126,-0.07237200267355982,-1.193656083713968,True,True,-0.5302427382696053,-1.0610427785058825,0.7901800304664988,-0.9336346682794113,0.28305006000826477,0.3118418388805581,-0.1544935898719253,0,1,0,0,0,0,0,128000
